cds_code,nces_id,name,district,county,county_code,street,city,zip,phone,website,latitude,longitude,grade_low,grade_high,grade_span_raw,grade_source,level,is_charter,is_magnet,is_multilingual,is_year_round,virtual_code,is_virtual,school_type_label,is_selectable,sector,status,principal,last_updated,slug
41688906043616,060678000596,Alvin S. Hatch Elementary,Cabrillo Unified,San Mateo,41,490 Miramontes Avenue,Half Moon Bay,94019-1824,(650) 712-7160,No Data,37.463266,-122.43645,0.0,5.0,K-5,GSserved,elementary,False,False,True,False,N,False,Elementary School (Public),True,public,Active,Jeffrey Clinton,09/15/2025,alvin-s-hatch-elementary-half-moon-bay
41688906043624,060678000597,El Granada Elementary,Cabrillo Unified,San Mateo,41,400 Santiago Street,Half Moon Bay,94019-5003,(650) 712-7150,No Data,37.49995,-122.46452,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Erin O'Connor-Brown,03/29/2023,el-granada-elementary-half-moon-bay
41688906043632,060678000598,Farallone View Elementary,Cabrillo Unified,San Mateo,41,250 LaConte and Kanoff,Montara,94037-9999,(650) 712-7170,No Data,37.543507,-122.50814,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Amy McVIcker,02/09/2023,farallone-view-elementary-montara
41688906043657,060678000600,Kings Mountain Elementary,Cabrillo Unified,San Mateo,41,211 Swett Road,Woodside,94062-4709,(650) 712-7180,No Data,37.420157,-122.32381,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,David Jones,09/15/2025,kings-mountain-elementary-woodside
41688906043665,060678000601,Manuel F. Cunha Intermediate,Cabrillo Unified,San Mateo,41,600 Church Street,Half Moon Bay,94019-6102,(650) 712-7190,No Data,37.463433,-122.43171,6.0,8.0,6-8,GSserved,middle,False,False,True,False,N,False,Intermediate/Middle School (Public),True,public,Active,Victor Guzman,09/15/2025,manuel-f-cunha-intermediate-half-moon-bay
41689086043707,061719002172,Crocker Middle,Hillsborough City Elementary,San Mateo,41,2600 Ralston Avenue,Hillsborough,94010-6544,(650) 342-6331,No Data,37.566631,-122.36185,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Keith Rocha,02/09/2023,crocker-middle-hillsborough
41689086043673,061719009853,North Hillsborough,Hillsborough City Elementary,San Mateo,41,545 Eucalyptus Avenue,Hillsborough,94010-6400,(650) 347-4175,No Data,37.568761,-122.36115,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Heidi Beames,08/19/2025,north-hillsborough-hillsborough
41689086043681,061719002174,South Hillsborough,Hillsborough City Elementary,San Mateo,41,303 El Cerrito Avenue,Hillsborough,94010-6817,(650) 344-0303,No Data,37.56251,-122.33772,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Lina Butte,02/09/2023,south-hillsborough-hillsborough
41689086043699,061719002175,West Hillsborough,Hillsborough City Elementary,San Mateo,41,376 Barbara Way,Hillsborough,94010-6760,(650) 344-9870,No Data,37.549304,-122.36816,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Heather Mata,02/09/2023,west-hillsborough-hillsborough
41689166043723,061887002278,Benjamin Franklin Intermediate,Jefferson Elementary,San Mateo,41,700 Stewart Avenue,Colma,94015-3519,(650) 991-1202,No Data,37.6941,-122.4821,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Ben Turner,06/14/2023,benjamin-franklin-intermediate-colma
41689160112284,061887011787,California Virtual Academy San Mateo,Jefferson Elementary,San Mateo,41,50 Moreland Road,Simi Valley,93065-1800,(805) 581-0202,www.caliva.org,34.275868,-118.79798,0.0,12.0,K-12,GSserved,k12,True,False,False,False,F,True,K-12 School (Public),True,public,Active,April Warren,02/09/2023,california-virtual-academy-san-mateo-simi-valley
41689166043772,061887002282,Daniel Webster Elementary,Jefferson Elementary,San Mateo,41,425 El Dorado Drive,Daly City,94015-2126,(650) 991-1222,No Data,37.677933,-122.47812,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Rochelle Yuen-Pimental,06/14/2023,daniel-webster-elementary-daly-city
41689166043780,061887002283,Fernando Rivera Intermediate,Jefferson Elementary,San Mateo,41,1255 Southgate Avenue,Daly City,94015-3920,(650) 991-1225,No Data,37.67646,-122.48626,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Melissa Mizel,02/20/2024,fernando-rivera-intermediate-daly-city
41689166043798,061887002284,Franklin Delano Roosevelt Elementary,Jefferson Elementary,San Mateo,41,1200 Skyline Drive,Daly City,94015-4728,(650) 991-1230,No Data,37.663314,-122.48622,0.0,8.0,K-8,GSserved,k8,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Aubrey Duffy,08/21/2024,franklin-delano-roosevelt-elementary-daly-city
41689166043806,061887002285,Garden Village Elementary,Jefferson Elementary,San Mateo,41,208 Garden Lane,Colma,94015-1628,(650) 991-1233,No Data,37.694333,-122.47693,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Nuala O'Sullivan,02/09/2023,garden-village-elementary-colma
41689166043822,061887002286,George Washington Elementary,Jefferson Elementary,San Mateo,41,251 Whittier Street,Daly City,94014-1337,(650) 991-1236,No Data,37.707236,-122.44664,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Lauren Buckley,02/20/2024,george-washington-elementary-daly-city
41689166043848,061887002287,John F. Kennedy Elementary,Jefferson Elementary,San Mateo,41,785 Price Street,Daly City,94014-2163,(650) 991-1239,No Data,37.694419,-122.45524,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Jessica Pace,07/29/2026,john-f-kennedy-elementary-daly-city
41689166043855,061887002288,Margaret Pauline Brown Elementary,Jefferson Elementary,San Mateo,41,305 Eastmoor Avenue,Daly City,94015-2038,(650) 991-1243,No Data,37.684636,-122.47607,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Padma Desikachari,07/29/2026,margaret-pauline-brown-elementary-daly-city
41689166043897,061887002289,Marjorie H. Tobias Elementary,Jefferson Elementary,San Mateo,41,725 Southgate Avenue,Daly City,94015-3659,(650) 991-1246,No Data,37.690618,-122.4906,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Brian Bethel,08/21/2024,marjorie-h-tobias-elementary-daly-city
41689166115364,061887007778,Susan B. Anthony Elementary,Jefferson Elementary,San Mateo,41,575 Abbot Avenue,Daly City,94014-2774,(650) 997-7880,No Data,37.688816,-122.45808,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Roxanne Hannan,02/09/2023,susan-b-anthony-elementary-daly-city
41689166043871,061887002290,Thomas Edison Elementary,Jefferson Elementary,San Mateo,41,1267 Southgate Avenue,Daly City,94015-3920,(650) 991-1250,No Data,37.676281,-122.48572,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Christina Sanchez,08/21/2024,thomas-edison-elementary-daly-city
41689166043756,061887002281,Thomas R. Pollicita Middle,Jefferson Elementary,San Mateo,41,550 East Market Street,Daly City,94014-2103,(650) 991-1216,No Data,37.690353,-122.46016,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Megan Jennings,06/14/2023,thomas-r-pollicita-middle-daly-city
41689166043905,061887002291,Westlake Elementary,Jefferson Elementary,San Mateo,41,80 Fieldcrest Drive,Daly City,94015-1004,(650) 991-1252,No Data,37.70537,-122.47991,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Elizabeth O'Neill,02/09/2023,westlake-elementary-daly-city
41689166043913,061887002292,Woodrow Wilson Elementary,Jefferson Elementary,San Mateo,41,43 Miriam Street,Daly City,94014-3814,(650) 991-1255,No Data,37.703958,-122.46534,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Alex De Landa,02/09/2023,woodrow-wilson-elementary-daly-city
41689406044077,062022002421,La Honda Elementary,La Honda-Pescadero Unified,San Mateo,41,450 Sears Ranch Road,La Honda,94020,(650) 747-0051,No Data,37.340853,-122.29034,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Kristina Kern,02/09/2023,la-honda-elementary-la-honda
41689406044085,062022002422,Pescadero Elementary and Middle,La Honda-Pescadero Unified,San Mateo,41,620 North Street,Pescadero,94060,(650) 879-0332,No Data,37.256093,-122.37792,0.0,8.0,K-8,GSserved,k8,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Kassandra Talbot,08/22/2024,pescadero-elementary-and-middle-pescadero
41689576044093,062238002674,La Entrada Middle,Las Lomitas Elementary,San Mateo,41,2200 Sharon Road,Menlo Park,94025-6736,(650) 854-3962,https://le.llesd.org/,37.428684,-122.20061,4.0,8.0,4-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Tish Whiteley,07/01/2026,la-entrada-middle-menlo-park
41689576044127,062238002675,Las Lomitas Elementary,Las Lomitas Elementary,San Mateo,41,299 Alameda de Las Pulgas,Atherton,94027-6469,(650) 854-5900,https://ll.llesd.org/,37.437193,-122.21261,0.0,3.0,K-3,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Alain Camou,08/18/2023,las-lomitas-elementary-atherton
41689656044135,062457003682,Encinal Elementary,Menlo Park City Elementary,San Mateo,41,195 Encinal Avenue,Atherton,94027-3102,(650) 326-5164,No Data,37.464021,-122.18563,0.0,5.0,K-5,GSserved,elementary,False,False,True,False,N,False,Elementary School (Public),True,public,Active,Trisha Lee,08/25/2026,encinal-elementary-atherton
41689656044150,062457003683,Hillview Middle,Menlo Park City Elementary,San Mateo,41,1100 Elder Avenue,Menlo Park,94025-5503,(650) 326-4341,No Data,37.43894,-122.19623,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Danielle O'Brien,02/09/2023,hillview-middle-menlo-park
41689656044168,062457003684,Laurel Elementary,Menlo Park City Elementary,San Mateo,41,95 Edge Road,Atherton,94027-2254,(650) 324-0186,No Data,37.466421,-122.17201,0.0,5.0,K-5,GSserved,elementary,False,False,True,False,N,False,Elementary School (Public),True,public,Active,Linda Creighton,11/02/2023,laurel-elementary-atherton
41689656044176,062457003685,Oak Knoll Elementary,Menlo Park City Elementary,San Mateo,41,1895 Oak Knoll Lane,Menlo Park,94025-6120,(650) 854-4433,No Data,37.430923,-122.19249,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Alicia Payton,11/02/2023,oak-knoll-elementary-menlo-park
41689736044200,062490003717,Green Hills Elementary,Millbrae Elementary,San Mateo,41,401 Ludeman Lane,Millbrae,94030-1318,(650) 588-6485,http://gh.millbraeschooldistrict.org,37.605506,-122.40546,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Kerry Dees,07/02/2026,green-hills-elementary-millbrae
41689736044226,062490003718,Lomita Park Elementary,Millbrae Elementary,San Mateo,41,200 Santa Helena Avenue,San Bruno,94066-5331,(650) 588-5852,http://lp.millbraeschooldistrict.org,37.612167,-122.40098,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Michelle Masuda,07/02/2026,lomita-park-elementary-san-bruno
41689736044234,062490003719,Meadows Elementary,Millbrae Elementary,San Mateo,41,1101 Helen Drive,Millbrae,94030-1015,(650) 583-7590,http://me.millbraeschooldistrict.org,37.602268,-122.41883,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Julie Costantino,07/02/2026,meadows-elementary-millbrae
41689736044259,062490003721,Spring Valley Elementary,Millbrae Elementary,San Mateo,41,817 Murchison Drive,Millbrae,94030-3025,(650) 697-5681,http://sv.millbraeschooldistrict.org,37.591662,-122.39144,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Gordon Hwee,07/02/2026,spring-valley-elementary-millbrae
41689736044267,062490003722,Taylor Middle,Millbrae Elementary,San Mateo,41,850 Taylor Boulevard,Millbrae,94030-2340,(650) 697-4096,http://ta.millbraeschooldistrict.org,37.597439,-122.40107,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Erin Zlatunich,07/02/2026,taylor-middle-millbrae
41689326043939,062046002458,Cabrillo Elementary,Pacifica,San Mateo,41,601 Crespi Drive,Pacifica,94044-3430,(650) 738-6660,No Data,37.598518,-122.49829,0.0,8.0,K-8,GSserved,k8,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Tiffany Parrish,10/18/2024,cabrillo-elementary-pacifica
41689324130126,062046010657,Ingrid B. Lacy Middle,Pacifica,San Mateo,41,1427 Palmetto Avenue,Pacifica,94044-2284,(650) 738-6665,No Data,37.638342,-122.49242,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Guillaume Gendre,08/21/2026,ingrid-b-lacy-middle-pacifica
41689326044044,062046002469,Ocean Shore Elementary,Pacifica,San Mateo,41,411 Oceana Boulevard,Pacifica,94044-1901,(650) 738-6650,No Data,37.651021,-122.49007,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Anthony Corten,10/18/2024,ocean-shore-elementary-pacifica
41689320105874,062046011430,Ortega Elementary,Pacifica,San Mateo,41,1283 Terra Nova Boulevard,Pacifica,94044-4341,(650) 738-6670,No Data,37.587709,-122.47738,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Jason Koenigsberg,08/21/2026,ortega-elementary-pacifica
41689320132217,062046013922,Pacifica Independent Home Study,Pacifica,San Mateo,41,1283 Terra Nova Blvd,Pacifica,94044-4341,(650) 738-6670,www.pacificasd.org/district/1241-untitled.html,37.586851,-122.47867,0.0,7.0,K-7,GSserved,k8,False,False,False,False,N,False,Alternative School of Choice,True,public,Active,Martha Ladd,02/13/2025,pacifica-independent-home-study-pacifica
41689326044069,062046002471,Sunset Ridge Elementary,Pacifica,San Mateo,41,340 Inverness Drive,Pacifica,94044-2029,(650) 738-6687,No Data,37.653836,-122.47919,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Bjorn Wickstrom,08/21/2026,sunset-ridge-elementary-pacifica
41689326044051,062046002470,Vallemar Elementary,Pacifica,San Mateo,41,377 Reina del Mar Avenue,Pacifica,94044-3052,(650) 738-6655,No Data,37.613732,-122.48474,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Laura Vuskovic,10/18/2024,vallemar-elementary-pacifica
41689816044275,063147004881,Corte Madera,Portola Valley Elementary,San Mateo,41,4575 Alpine Road,Portola Valley,94028-8040,(650) 851-1777,http://cms.pvsd.net/,37.3686,-122.2128,4.0,8.0,4-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Kristen Shima,11/09/2023,corte-madera-portola-valley
41689816044283,063147004882,Ormondale Elementary,Portola Valley Elementary,San Mateo,41,200 Shawnee Pass,Portola Valley,94028-7631,(650) 851-1777,http://ormondale.pvsd.net/,37.381512,-122.21857,0.0,3.0,K-3,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Lynette Hovland,02/09/2023,ormondale-elementary-portola-valley
41689990134197,063186014051,Aspire East Palo Alto Charter,Ravenswood City Elementary,San Mateo,41,1286 Runnymede Street,East Palo Alto,94303-1332,(650) 614-9100,www.aspirepublicschools.org,37.468274,-122.12775,0.0,8.0,K-8,GSserved,k8,True,False,False,False,N,False,Elementary School (Public),True,public,Active,Terry Kawi,12/09/2025,aspire-east-palo-alto-charter-east-palo-alto
41689996044309,063186004913,Belle Haven Elementary,Ravenswood City Elementary,San Mateo,41,415 Ivy Drive,Menlo Park,94025-1338,(650) 329-2898,www.ravenswoodschools.org/,37.476006,-122.16175,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Candace Gonzales,06/12/2026,belle-haven-elementary-menlo-park
41689996044325,063186004915,Costano Elementary,Ravenswood City Elementary,San Mateo,41,2086 Clarke Avenue,East Palo Alto,94303-1207,(650) 329-2830,www.ravenswoodschools.org/,37.462017,-122.13432,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Ronda White,07/22/2026,costano-elementary-east-palo-alto
41689990135608,063186014087,KIPP Valiant Community Prep,Ravenswood City Elementary,San Mateo,41,620 Willow Rd,Menlo Park,94025-2619,(650) 422-4022,https://valiant.kippnorcal.org/,37.462549,-122.15773,0.0,8.0,K-8,GSserved,k8,True,False,False,True,N,False,Elementary School (Public),True,public,Active,Karsen Matos,09/09/2025,kipp-valiant-community-prep-menlo-park
41689990126649,063186013130,Los Robles-Ronald McNair Academy,Ravenswood City Elementary,San Mateo,41,2033 Pulgas Avenue,East Palo Alto,94303-1040,(650) 329-2888,www.ravenswoodschools.org,37.46201,-122.13104,0.0,5.0,K-5,GSserved,elementary,False,False,True,False,N,False,Elementary School (Public),True,public,Active,Alejandro Quezada,05/23/2025,los-robles-ronald-mcnair-academy-east-palo-alto
41689990136093,063186014095,Ravenswood Middle,Ravenswood City Elementary,San Mateo,41,2450 Ralmar Avenue,East Palo Alto,94303-1040,(650) 329-2828,www.ravenswoodschools.org,37.473237,-122.14515,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Paige Richards,07/22/2026,ravenswood-middle-east-palo-alto
41690056044580,063213004973,Adelante Selby Spanish Immersion,Redwood City Elementary,San Mateo,41,170 Selby Lane,Atherton,94027-3960,(650) 482-2415,https://adelanteselby.rcsdk8.net/,37.457667,-122.21936,0.0,5.0,K-5,GSserved,elementary,False,False,True,True,N,False,Elementary School (Public),True,public,Active,Patricia Alcocer,06/23/2025,adelante-selby-spanish-immersion-atherton
41690056044424,063213004962,Clifford Elementary,Redwood City Elementary,San Mateo,41,225 Clifford Avenue,Redwood City,94062-3205,(650) 482-2402,https://clifford.rcsdk8.net/,37.481543,-122.26291,0.0,8.0,K-8,GSserved,k8,False,False,False,True,N,False,Elementary School (Public),True,public,Active,Kristy Jackson,08/08/2024,clifford-elementary-redwood-city
41690050127282,063213013060,Connect Community Charter,Redwood City Elementary,San Mateo,41,635 Oakside Avenue,Redwood City,94063-3863,(650) 482-2426,www.connectrwc.org,37.478751,-122.20522,0.0,8.0,K-8,GSserved,k8,True,False,False,False,N,False,Elementary School (Public),True,public,Active,Hayley Dupuy,02/09/2023,connect-community-charter-redwood-city
41690056044473,063213004965,Garfield Elementary,Redwood City Elementary,San Mateo,41,3600 Middlefield Road,Menlo Park,94025-3010,(650) 482-2405,https://garfield.rcsdk8.net/,37.47008,-122.19948,0.0,5.0,K-5,GSserved,elementary,False,False,True,True,N,False,Elementary School (Public),True,public,Active,Jennifer Knopf,06/23/2025,garfield-elementary-menlo-park
41690056044499,063213004967,Henry Ford Elementary,Redwood City Elementary,San Mateo,41,2498 Massachusetts Avenue,Redwood City,94061-3263,(650) 482-2404,https://henryford.rcsdk8.net/,37.456064,-122.2337,0.0,5.0,K-5,GSserved,elementary,False,False,False,True,N,False,Elementary School (Public),True,public,Active,Enrique Pin,07/14/2026,henry-ford-elementary-redwood-city
41690056044507,063213004968,Hoover Elementary,Redwood City Elementary,San Mateo,41,701 Charter Street,Redwood City,94063-2960,(650) 482-2408,https://hoover.rcsdk8.net/,37.481962,-122.21437,0.0,8.0,K-8,GSserved,k8,False,False,True,True,N,False,Elementary School (Public),True,public,Active,Guadalupe Guzman,08/08/2024,hoover-elementary-redwood-city
41690056044531,063213004970,John F. Kennedy Middle,Redwood City Elementary,San Mateo,41,2521 Goodwin Avenue,Redwood City,93239-2518,(650) 482-2409,https://kennedy.rcsdk8.net/,37.460308,-122.23894,6.0,8.0,6-8,GSserved,middle,False,False,True,True,N,False,Intermediate/Middle School (Public),True,public,Active,Rangel Fernandez,07/01/2026,john-f-kennedy-middle-redwood-city
41690050132068,063213013874,KIPP Excelencia Community Preparatory,Redwood City Elementary,San Mateo,41,2950 Fair Oaks Avenue,Redwood City,94063-2518,(650) 482-2428,https://excelencia.kippnorcal.org,37.478913,-122.20606,0.0,8.0,K-8,GSserved,k8,True,True,False,True,N,False,Elementary School (Public),True,public,Active,Liz Coughenour,09/25/2025,kipp-excelencia-community-preparatory-redwood-city
41690056044556,063213004971,McKinley Institute of Technology,Redwood City Elementary,San Mateo,41,400 Duane Street,Redwood City,94062-1011,(650) 482-2410,https://mit.rcsdk8.net/,37.482078,-122.23602,6.0,8.0,6-8,GSserved,middle,False,True,False,True,N,False,Intermediate/Middle School (Public),True,public,Active,Nick Fanourgiakis,07/02/2026,mckinley-institute-of-technology-redwood-city
41690056115026,063213007422,North Star Academy,Redwood City Elementary,San Mateo,41,400 Duane Street,Redwood City,94062-1011,(650) 482-2411,https://northstar.rcsdk8.net/,37.482078,-122.23602,3.0,8.0,3-8,GSserved,middle,False,True,False,True,N,False,Elementary School (Public),True,public,Active,Erin Kekos,08/08/2024,north-star-academy-redwood-city
41690056102941,063213008182,Orion Alternative,Redwood City Elementary,San Mateo,41,555 Avenue Del Ora,Redwood City,94063-1360,(650) 482-2412,https://orion.rcsdk8.net/,37.474487,-122.24078,0.0,5.0,K-5,GSserved,elementary,False,True,True,True,N,False,Alternative School of Choice,True,public,Active,Winnie Chen,08/08/2024,orion-alternative-redwood-city
41690050132076,063213013923,Rocketship Redwood City,Redwood City Elementary,San Mateo,41,909 Roosevelt Ave,Redwood City,94061-2558,(877) 806-0920,www.rsed.org,37.473177,-122.23219,0.0,5.0,K-5,GSserved,elementary,True,False,False,False,N,False,Elementary School (Public),True,public,Active,Maricela Guerrero,09/24/2025,rocketship-redwood-city-redwood-city
41690056044572,063213004972,Roosevelt Elementary,Redwood City Elementary,San Mateo,41,2223 Vera Avenue,Redwood City,94061-1361,(650) 482-2413,https://roosevelt.rcsdk8.net/,37.46688,-122.24468,0.0,5.0,K-5,GSserved,elementary,False,False,False,True,N,False,Elementary School (Public),True,public,Active,Shanna Laney,07/02/2026,roosevelt-elementary-redwood-city
41690056044432,063213004963,Roy Cloud Elementary,Redwood City Elementary,San Mateo,41,3790 Red Oak Way,Redwood City,94061-1133,(650) 482-2414,https://roycloud.rcsdk8.net/,37.458582,-122.25624,0.0,8.0,K-8,GSserved,k8,False,False,False,True,N,False,Elementary School (Public),True,public,Active,Melissa Bowdoin,08/08/2024,roy-cloud-elementary-redwood-city
41690056044598,063213004974,Taft Elementary,Redwood City Elementary,San Mateo,41,903 Tenth Avenue,Redwood City,94063-4269,(650) 482-2416,https://taft.rcsdk8.net/,37.480991,-122.19371,0.0,5.0,K-5,GSserved,elementary,False,False,True,True,N,False,Elementary School (Public),True,public,Active,David Camarena,07/02/2026,taft-elementary-redwood-city
41690136044648,063423005393,Allen (Decima M.) Elementary,San Bruno Park Elementary,San Mateo,41,875 West Angus Avenue,San Bruno,94066-3489,(650) 624-3140,https://www.sbpsd.org/allen,37.6243,-122.4156,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,John Berry,02/09/2023,allen-decima-m-elementary-san-bruno
41690136044614,063423005394,Belle Air Elementary,San Bruno Park Elementary,San Mateo,41,450 Third Avenue,San Bruno,94066-4599,(650) 624-3155,https://www.sbpsd.org/belleair,37.623972,-122.40621,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Sara-Maria Menendez,02/09/2023,belle-air-elementary-san-bruno
41690136044671,063423005397,John Muir Elementary,San Bruno Park Elementary,San Mateo,41,130 Cambridge Lane,San Bruno,94066-3998,(650) 624-3160,https://www.sbpsd.org/johnmuir,37.61288,-122.43551,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Colleen Hennessey,08/04/2023,john-muir-elementary-san-bruno
41690136044697,063423005398,Parkside Intermediate,San Bruno Park Elementary,San Mateo,41,1801 Niles Avenue,San Bruno,94066-4197,(650) 624-3180,https://www.sbpsd.org/parkside,37.616643,-122.41933,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Anna Sekis,11/20/2024,parkside-intermediate-san-bruno
41690136044010,063423008626,Portola Elementary,San Bruno Park Elementary,San Mateo,41,300 Amador Avenue,San Bruno,94066-2506,(650) 624-3175,https://www.sbpsd.org/portola,37.625476,-122.45341,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Jaime Soria,11/20/2024,portola-elementary-san-bruno
41690210133645,063429013998,Arroyo,San Carlos Elementary,San Mateo,41,1710 Arroyo Avenue,San Carlos,94070-3809,(650) 632-8300,http://arroyo.scsdk8.org/,37.499208,-122.26039,4.0,5.0,4-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Mindy Shelton,02/09/2023,arroyo-san-carlos
41690216044721,063429005400,Arundel Elementary,San Carlos Elementary,San Mateo,41,200 Arundel Road,San Carlos,94070-1945,(650) 508-7311,https://arundel.scsdk8.org/,37.503514,-122.27516,0.0,3.0,K-3,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Kim Norgaard,08/25/2023,arundel-elementary-san-carlos
41690216044739,063429005401,Brittan Acres Elementary,San Carlos Elementary,San Mateo,41,2000 Belle Avenue,San Carlos,94070-3730,(650) 508-7307,https://brittanacres.scsdk8.org/,37.495324,-122.26505,0.0,3.0,K-3,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Jude Noyes,08/28/2025,brittan-acres-elementary-san-carlos
41690216044747,063429005402,Central Middle,San Carlos Elementary,San Mateo,41,757 Cedar Street,San Carlos,94070-3802,(650) 508-7321,http://central.scsdk8.org/,37.500726,-122.26213,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Thomas Domer,02/09/2023,central-middle-san-carlos
41690216044754,063429005403,Heather Elementary,San Carlos Elementary,San Mateo,41,2757 Melendy Drive,San Carlos,94070-3604,(650) 508-7303,http://heather.scsdk8.org/,37.492581,-122.27564,0.0,3.0,K-3,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Adrienne Van Gorden,08/20/2026,heather-elementary-san-carlos
41690210138685,063429014383,Mariposa,San Carlos Elementary,San Mateo,41,750 Dartmouth Avenue,San Carlos,94070-1769,(650) 832-4201,http://mariposa.scsdk8.org,37.508464,-122.28649,4.0,5.0,4-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Theresa Fox,02/09/2023,mariposa-san-carlos
41690216112213,063429004029,San Carlos Charter Learning Center,San Carlos Elementary,San Mateo,41,750 Dartmouth Avenue,San Carlos,94070-3802,(650) 508-7343,www.sancarloscharter.org,37.507841,-122.28508,0.0,8.0,K-8,GSserved,k8,True,False,False,False,N,False,Elementary School (Public),True,public,Active,Francis Dickinson,05/12/2023,san-carlos-charter-learning-center-san-carlos
